u,v,sim,source
Q173P__top,Q188__bottom,0.660829293002388,1_среда_страна
Q173P__top,Q193__bottom,0.6801423460309565,4_тон_манера
Q173P__top,Q218P__bottom,0.6164979757085021,4_тон_манера
Q173P__top,Q254P__top,0.6721984328636662,2_группа_демография
Q173P__top,Q255P__top,0.5819995731967563,4_тон_манера
Q173P__top,Q257P__top,0.5105460142012662,4_тон_манера
Q174__c2,Q175__c2,0.7779237629128414,3_личное_содержание
Q177__bottom,Q178__bottom,0.7892887582404202,3_личное_содержание
Q177__bottom,Q179__bottom,0.6969388543894457,3_личное_содержание
Q177__bottom,Q180__bottom,0.7248238826654348,3_личное_содержание
Q177__bottom,Q181__bottom,0.706757919647179,3_личное_содержание
Q177__bottom,Q183__bottom,0.6622720951056412,4_тон_манера
Q177__bottom,Q187__bottom,0.6713232938160846,4_тон_манера
Q177__bottom,Q189__bottom,0.6680501826778422,4_тон_манера
Q177__bottom,Q190__bottom,0.6870849848149483,3_личное_содержание
Q177__bottom,Q191__bottom,0.6844367897149367,4_тон_манера
Q177__bottom,Q192__bottom,0.6754975668615829,4_тон_манера
Q177__bottom,Q194__bottom,0.6844504021447722,4_тон_манера
Q177__bottom,Q231P__bottom,0.5057048506060786,4_тон_манера
Q177__bottom,Q234P__top,0.6702183867559,4_тон_манера
Q177__bottom,Q235P__bottom,0.5418972625636074,4_тон_манера
Q177__bottom,Q238P__top,0.545486219353419,4_тон_манера
Q177__bottom,Q242__bottom,0.572396025027604,4_тон_манера
Q177__bottom,Q243__top,0.6682345812870719,4_тон_манера
Q177__bottom,Q246__top,0.6417803434202302,4_тон_манера
Q177__bottom,Q250__top,0.6752167179907083,4_тон_манера
Q177__middle,Q178__middle,0.5486533274286405,3_личное_содержание
Q178__bottom,Q179__bottom,0.7319453566268226,3_личное_содержание
Q178__bottom,Q180__bottom,0.7672769013421239,3_личное_содержание
Q178__bottom,Q181__bottom,0.7352409143233021,3_личное_содержание
Q178__bottom,Q182__bottom,0.6105012466043984,4_тон_манера
Q178__bottom,Q183__bottom,0.6965477815070261,3_личное_содержание
Q178__bottom,Q184__bottom,0.6579317128003372,4_тон_манера
Q178__bottom,Q186__bottom,0.510492551919104,4_тон_манера
Q178__bottom,Q187__bottom,0.7229926466959483,4_тон_манера
Q178__bottom,Q188__bottom,0.612939416604338,4_тон_манера
Q178__bottom,Q189__bottom,0.6965450161652693,4_тон_манера
Q178__bottom,Q190__bottom,0.6886910124038528,3_личное_содержание
Q178__bottom,Q191__bottom,0.7130297534163125,4_тон_манера
Q178__bottom,Q192__bottom,0.7006575825367771,4_тон_манера
Q178__bottom,Q193__bottom,0.6855737765534582,4_тон_манера
Q178__bottom,Q194__bottom,0.714287777681486,4_тон_манера
Q178__bottom,Q238P__top,0.5359907609578288,4_тон_манера
Q178__bottom,Q242__bottom,0.5493458011670472,4_тон_манера
Q178__bottom,Q250__top,0.6667543213772308,4_тон_манера
Q179__bottom,Q180__bottom,0.8517849594589402,3_личное_содержание
Q179__bottom,Q181__bottom,0.9015088496141491,3_личное_содержание
Q179__bottom,Q183__bottom,0.6635781365558238,4_тон_манера
Q179__bottom,Q187__bottom,0.7535631766141385,3_личное_содержание
Q179__bottom,Q189__bottom,0.9031531531531531,3_личное_содержание
Q179__bottom,Q191__bottom,0.8758426606971538,3_личное_содержание
Q179__bottom,Q192__bottom,0.9109781751249014,3_личное_содержание
Q179__bottom,Q194__bottom,0.8757066666666666,3_личное_содержание
Q179__middle,Q181__middle,0.5213190776761562,3_личное_содержание
Q180__bottom,Q181__bottom,0.8696728109366222,3_личное_содержание
Q180__bottom,Q182__bottom,0.6020945624299381,4_тон_манера
Q180__bottom,Q183__bottom,0.6845157368002619,4_тон_манера
Q180__bottom,Q184__bottom,0.6540311914071016,4_тон_манера
Q180__bottom,Q186__bottom,0.5073386542313096,4_тон_манера
Q180__bottom,Q187__bottom,0.7618604109668782,3_личное_содержание
Q180__bottom,Q188__bottom,0.6097719580863987,4_тон_манера
Q180__bottom,Q189__bottom,0.8199633968767116,3_личное_содержание
Q180__bottom,Q190__bottom,0.6959299404206446,3_личное_содержание
Q180__bottom,Q191__bottom,0.8356005554581856,3_личное_содержание
Q180__bottom,Q192__bottom,0.8203044613882806,3_личное_содержание
Q180__bottom,Q193__bottom,0.6710211392659162,4_тон_манера
Q180__bottom,Q194__bottom,0.8338058612171569,3_личное_содержание
Q180__middle,Q181__middle,0.5276541640178004,3_личное_содержание
Q181__bottom,Q183__bottom,0.6735783714568419,4_тон_манера
Q181__bottom,Q187__bottom,0.7565334019752619,3_личное_содержание
Q181__bottom,Q189__bottom,0.8771321036756267,3_личное_содержание
Q181__bottom,Q190__bottom,0.691925333048277,3_личное_содержание
Q181__bottom,Q191__bottom,0.883356490140544,3_личное_содержание
Q181__bottom,Q192__bottom,0.8825056329305733,3_личное_содержание
Q181__bottom,Q193__bottom,0.6567901234567901,4_тон_манера
Q181__bottom,Q194__bottom,0.8863231445910584,3_личное_содержание
Q182__bottom,Q183__bottom,0.7791751853458068,1_среда_страна
Q182__bottom,Q184__bottom,0.7707226198646926,1_среда_страна
Q182__bottom,Q185__bottom,0.5693730944326107,4_тон_манера
Q182__bottom,Q186__bottom,0.7126764155755824,1_среда_страна
Q182__bottom,Q187__bottom,0.7113900111751053,1_среда_страна
Q182__bottom,Q188__bottom,0.7680001699632455,1_среда_страна
Q182__bottom,Q193__bottom,0.7476578535574206,1_среда_страна
Q182__bottom,Q194__bottom,0.5935807965347131,4_тон_манера
Q182__bottom,Q195__bottom,0.5916421671566569,4_тон_манера
Q182__bottom,Q203P__bottom,0.5200618573936303,1_среда_страна
Q182__bottom,Q205P__bottom,0.5652477172810281,1_среда_страна
Q182__bottom,Q209P__bottom,0.5598673654936357,1_среда_страна
Q182__bottom,Q210P__bottom,0.6306584362139918,1_среда_страна
Q182__bottom,Q211P__bottom,0.5766881610589712,1_среда_страна
Q182__bottom,Q212P__bottom,0.6339968789251322,1_среда_страна
Q182__bottom,Q214P__bottom,0.5441774334305357,1_среда_страна
Q182__bottom,Q215P__bottom,0.6321986595775021,1_среда_страна
Q182__bottom,Q216P__bottom,0.5261591445396373,1_среда_страна
Q182__bottom,Q217P__bottom,0.5352151462994836,2_группа_демография
Q182__bottom,Q218P__bottom,0.6502081141654851,1_среда_страна
Q182__bottom,Q219P__bottom,0.6060562979812341,2_группа_демография
Q182__bottom,Q254P__top,0.6279427327729079,1_среда_страна
Q182__bottom,Q255P__top,0.5812053333333334,1_среда_страна
Q182__bottom,Q257P__top,0.5037863773860436,4_тон_манера
Q182__top,Q185__top,0.553294210679652,3_личное_содержание
Q182__top,Q186__top,0.6058970099667774,3_личное_содержание
Q183__bottom,Q184__bottom,0.7971008791770745,1_среда_страна
Q183__bottom,Q185__bottom,0.5312555304296529,4_тон_манера
Q183__bottom,Q186__bottom,0.6475215432049964,1_среда_страна
Q183__bottom,Q187__bottom,0.7726249912101821,1_среда_страна
Q183__bottom,Q188__bottom,0.7229792008976876,1_среда_страна
Q183__bottom,Q189__bottom,0.6600239541696128,4_тон_манера
Q183__bottom,Q191__bottom,0.6736031676198856,4_тон_манера
Q183__bottom,Q192__bottom,0.644548877583283,4_тон_манера
Q183__bottom,Q193__bottom,0.8053563358418643,1_среда_страна
Q183__bottom,Q194__bottom,0.6687663399941902,4_тон_манера
Q183__bottom,Q195__bottom,0.6140770935570682,4_тон_манера
Q183__bottom,Q203P__bottom,0.5051155666398287,4_тон_манера
Q183__bottom,Q205P__bottom,0.5528880579202801,2_группа_демография
Q183__bottom,Q209P__bottom,0.5164981265863583,4_тон_манера
Q183__bottom,Q210P__bottom,0.6705554588194323,4_тон_манера
Q183__bottom,Q211P__bottom,0.5585435411311054,4_тон_манера
Q183__bottom,Q212P__bottom,0.6696675092358546,4_тон_манера
Q183__bottom,Q214P__bottom,0.5286379885126722,2_группа_демография
Q183__bottom,Q215P__bottom,0.6744012750719298,2_группа_демография
Q183__bottom,Q216P__bottom,0.5156581634696248,4_тон_манера
Q183__bottom,Q217P__bottom,0.5138389569887816,4_тон_манера
Q183__bottom,Q218P__bottom,0.652085247518096,1_среда_страна
Q183__bottom,Q219P__bottom,0.6522981366459627,4_тон_манера
Q183__bottom,Q254P__top,0.6478514419919192,4_тон_манера
Q183__bottom,Q255P__top,0.555827482447342,4_тон_манера
Q183__middle,Q184__middle,0.5148125633232016,3_личное_содержание
Q184__bottom,Q185__bottom,0.5780636919426955,4_тон_манера
Q184__bottom,Q186__bottom,0.6756249288775936,1_среда_страна
Q184__bottom,Q187__bottom,0.7575291554530309,1_среда_страна
Q184__bottom,Q188__bottom,0.7675276752767528,1_среда_страна
Q184__bottom,Q191__bottom,0.6474586892258232,4_тон_манера
Q184__bottom,Q193__bottom,0.7812397570616022,1_среда_страна
Q184__bottom,Q194__bottom,0.645994502536201,4_тон_манера
Q184__bottom,Q195__bottom,0.6083428193735542,4_тон_манера
Q184__bottom,Q205P__bottom,0.5557876446449037,1_среда_страна
Q184__bottom,Q209P__bottom,0.548400374181478,1_среда_страна
Q184__bottom,Q210P__bottom,0.6785175723384249,1_среда_страна
Q184__bottom,Q211P__bottom,0.5776305011542184,2_группа_демография
Q184__bottom,Q212P__bottom,0.6712985909509311,4_тон_манера
Q184__bottom,Q214P__bottom,0.545129446824362,1_среда_страна
Q184__bottom,Q215P__bottom,0.6625267422707738,4_тон_манера
Q184__bottom,Q216P__bottom,0.5235378296504173,1_среда_страна
Q184__bottom,Q217P__bottom,0.525706809493632,2_группа_демография
Q184__bottom,Q218P__bottom,0.6725035995595833,1_среда_страна
Q184__bottom,Q219P__bottom,0.6414694726303021,4_тон_манера
Q184__bottom,Q254P__top,0.6675219197046608,2_группа_демография
Q184__bottom,Q255P__top,0.5770971045526487,4_тон_манера
Q184__bottom,Q257P__top,0.504663515067443,4_тон_манера
Q184__middle,Q188__middle,0.5061986007119185,3_личное_содержание
Q184__top,Q193__top,0.5295269659536005,3_личное_содержание
Q185__bottom,Q186__bottom,0.6709394419398075,1_среда_страна
Q185__bottom,Q188__bottom,0.5596452504523852,4_тон_манера
Q185__bottom,Q193__bottom,0.5357039718141737,4_тон_манера
Q185__bottom,Q209P__bottom,0.5050606273173665,4_тон_манера
Q185__middle,Q186__middle,0.5190014119626281,4_тон_манера
Q185__top,Q186__top,0.6893278708473614,3_личное_содержание
Q186__bottom,Q187__bottom,0.6112892773466708,1_среда_страна
Q186__bottom,Q188__bottom,0.6953226908503634,1_среда_страна
Q186__bottom,Q191__bottom,0.5018956086232705,4_тон_манера
Q186__bottom,Q193__bottom,0.6804746285934786,1_среда_страна
Q186__bottom,Q195__bottom,0.560302368409782,4_тон_манера
Q186__bottom,Q203P__bottom,0.5134537149382628,1_среда_страна
Q186__bottom,Q205P__bottom,0.5455983621812768,1_среда_страна
Q186__bottom,Q209P__bottom,0.5927678099599889,1_среда_страна
Q186__bottom,Q210P__bottom,0.5328981338054142,1_среда_страна
Q186__bottom,Q211P__bottom,0.5496868857704439,1_среда_страна
Q186__bottom,Q212P__bottom,0.5414663793579756,1_среда_страна
Q186__bottom,Q214P__bottom,0.5398792270531401,1_среда_страна
Q186__bottom,Q215P__bottom,0.5273354355538037,1_среда_страна
Q186__bottom,Q216P__bottom,0.5382083821586178,1_среда_страна
Q186__bottom,Q217P__bottom,0.5506979265483127,1_среда_страна
Q186__bottom,Q218P__bottom,0.5440944707109721,1_среда_страна
Q186__bottom,Q254P__top,0.5496488696488696,1_среда_страна
Q186__bottom,Q255P__top,0.5345489653961776,1_среда_страна
Q186__bottom,Q257P__top,0.5251159384915792,1_среда_страна
Q187__bottom,Q188__bottom,0.7330332240544111,1_среда_страна
Q187__bottom,Q189__bottom,0.7617660151349601,3_личное_содержание
Q187__bottom,Q191__bottom,0.7689791021988358,3_личное_содержание
Q187__bottom,Q192__bottom,0.7442307179254596,4_тон_манера
Q187__bottom,Q193__bottom,0.7535054838261835,1_среда_страна
Q187__bottom,Q194__bottom,0.7647976403187838,3_личное_содержание
Q187__bottom,Q195__bottom,0.5893305035693613,4_тон_манера
Q187__bottom,Q205P__bottom,0.5452095904998547,4_тон_манера
Q187__bottom,Q209P__bottom,0.511111474231184,4_тон_манера
Q187__bottom,Q210P__bottom,0.6946938372073868,4_тон_манера
Q187__bottom,Q211P__bottom,0.5529888650126978,4_тон_манера
Q187__bottom,Q212P__bottom,0.684339594879592,4_тон_манера
Q187__bottom,Q215P__bottom,0.6671655498486343,4_тон_манера
Q187__bottom,Q216P__bottom,0.5047767596022616,4_тон_манера
Q187__bottom,Q217P__bottom,0.5039263760082436,4_тон_манера
Q187__bottom,Q218P__bottom,0.6399405133477766,2_группа_демография
Q187__bottom,Q219P__bottom,0.6949599692211861,4_тон_манера
Q187__bottom,Q254P__top,0.6576373822091254,4_тон_манера
Q187__bottom,Q255P__top,0.5761725102452352,4_тон_манера
Q187__bottom,Q257P__top,0.5112709985163442,4_тон_манера
Q188__bottom,Q191__bottom,0.6134738009426116,4_тон_манера
Q188__bottom,Q193__bottom,0.7276263830785471,1_среда_страна
Q188__bottom,Q194__bottom,0.6076466862440261,4_тон_манера
Q188__bottom,Q195__bottom,0.6522649334077678,3_личное_содержание
Q188__bottom,Q205P__bottom,0.5564686688017403,1_среда_страна
Q188__bottom,Q209P__bottom,0.5572058103476416,1_среда_страна
Q188__bottom,Q210P__bottom,0.6324594438006953,1_среда_страна
Q188__bottom,Q211P__bottom,0.5807132563379138,2_группа_демография
Q188__bottom,Q212P__bottom,0.6252186615209825,4_тон_манера
Q188__bottom,Q214P__bottom,0.5507590517941224,1_среда_страна
Q188__bottom,Q215P__bottom,0.6239147669044995,4_тон_манера
Q188__bottom,Q216P__bottom,0.5323567550044574,1_среда_страна
Q188__bottom,Q217P__bottom,0.5356873027865429,1_среда_страна
Q188__bottom,Q218P__bottom,0.6431247245482592,1_среда_страна
Q188__bottom,Q219P__bottom,0.5988861216245367,4_тон_манера
Q188__bottom,Q254P__top,0.6408233276157804,1_среда_страна
Q188__bottom,Q255P__top,0.5969424896869692,1_среда_страна
Q188__bottom,Q257P__top,0.519872813990461,1_среда_страна
Q189__bottom,Q190__bottom,0.7169515195850236,3_личное_содержание
Q189__bottom,Q191__bottom,0.8893219121598255,3_личное_содержание
Q189__bottom,Q192__bottom,0.9132043527532393,3_личное_содержание
Q189__bottom,Q194__bottom,0.8742070417463088,3_личное_содержание
Q189__middle,Q192__middle,0.5080243941582411,3_личное_содержание
Q189__top,Q191__top,0.5309687665431445,3_личное_содержание
Q190__bottom,Q191__bottom,0.7242546333601934,3_личное_содержание
Q190__bottom,Q192__bottom,0.692483754702586,3_личное_содержание
Q190__bottom,Q194__bottom,0.6962358441703879,3_личное_содержание
Q190__bottom,Q195__bottom,0.5979796235537904,4_тон_манера
Q190__bottom,Q231P__bottom,0.503038990825688,4_тон_манера
Q191__bottom,Q192__bottom,0.8919451450189155,3_личное_содержание
Q191__bottom,Q193__bottom,0.666859900581151,4_тон_манера
Q191__bottom,Q194__bottom,0.9042974745360681,3_личное_содержание
Q191__bottom,Q195__bottom,0.5705067867130482,4_тон_манера
Q191__middle,Q194__middle,0.5598357085070633,3_личное_содержание
Q191__top,Q192__top,0.5197092535644394,3_личное_содержание
Q192__bottom,Q194__bottom,0.8970535749692667,3_личное_содержание
Q192__middle,Q194__middle,0.5124706479659834,3_личное_содержание
Q193__bottom,Q194__bottom,0.6707771161528605,4_тон_манера
Q193__bottom,Q195__bottom,0.6271372882010112,4_тон_манера
Q193__bottom,Q203P__bottom,0.5072831392443983,4_тон_манера
Q193__bottom,Q205P__bottom,0.5492480983600179,1_среда_страна
Q193__bottom,Q209P__bottom,0.5276420521711719,1_среда_страна
Q193__bottom,Q210P__bottom,0.6762006322123624,2_группа_демография
Q193__bottom,Q211P__bottom,0.5618076832429885,2_группа_демография
Q193__bottom,Q212P__bottom,0.6811380400421496,2_группа_демография
Q193__bottom,Q214P__bottom,0.5344313725490196,1_среда_страна
Q193__bottom,Q215P__bottom,0.681056963572651,2_группа_демография
Q193__bottom,Q216P__bottom,0.5178277886497065,1_среда_страна
Q193__bottom,Q217P__bottom,0.5159926431727374,4_тон_манера
Q193__bottom,Q218P__bottom,0.6631795951488036,1_среда_страна
Q193__bottom,Q219P__bottom,0.6572679153094463,4_тон_манера
Q193__bottom,Q254P__top,0.6426432848588537,4_тон_манера
Q193__bottom,Q255P__top,0.5595940523955629,4_тон_манера
Q194__bottom,Q195__bottom,0.5685663275427211,4_тон_манера
Q196P__bottom,Q197P__bottom,0.598951656553571,3_личное_содержание
Q196P__bottom,Q198P__bottom,0.5432298460735716,4_тон_манера
Q196P__top,Q197P__top,0.5111298957452803,3_личное_содержание
Q197P__bottom,Q198P__bottom,0.7262474814872962,3_личное_содержание
Q197P__middle,Q198P__middle,0.5473666913154219,3_личное_содержание
Q197P__top,Q198P__top,0.6712453923946946,3_личное_содержание
Q198P__bottom,Q237P__bottom,0.5093688639551193,4_тон_манера
Q199P__top,Q200P__middle,0.5442989907065054,4_тон_манера
Q199P__top,Q206P__top,0.5131544673091951,4_тон_манера
Q199P__top,Q221P__top,0.5195545846463162,4_тон_манера
Q199P__top,Q222P__top,0.5175598103183942,4_тон_манера
Q199P__top,Q234P__top,0.505884612698191,4_тон_манера
Q199P__top,Q238P__top,0.5168695256512342,4_тон_манера
Q201P__bottom,Q203P__bottom,0.543733900772763,4_тон_манера
Q201P__bottom,Q205P__bottom,0.5581732352618289,4_тон_манера
Q201P__bottom,Q209P__bottom,0.5093193872998563,4_тон_манера
Q202P__top,Q221P__top,0.6356456776947705,4_тон_манера
Q202P__top,Q222P__top,0.6795794725588026,4_тон_манера
Q203P__bottom,Q205P__bottom,0.5814765985497693,4_тон_манера
Q203P__bottom,Q209P__bottom,0.5177898508842909,4_тон_манера
Q203P__bottom,Q210P__bottom,0.5212609457092819,4_тон_манера
Q203P__bottom,Q211P__bottom,0.5392254006548337,4_тон_манера
Q203P__bottom,Q212P__bottom,0.5231401346271527,4_тон_манера
Q203P__bottom,Q214P__bottom,0.548273110680497,4_тон_манера
Q203P__bottom,Q215P__bottom,0.5396125609459939,4_тон_манера
Q203P__bottom,Q216P__bottom,0.5373172077623471,4_тон_манера
Q203P__bottom,Q217P__bottom,0.5239278740077604,4_тон_манера
Q203P__bottom,Q218P__bottom,0.5193429175656334,4_тон_манера
Q203P__bottom,Q219P__bottom,0.5020887926778322,4_тон_манера
Q204P__bottom,Q205P__bottom,0.5280630156222573,4_тон_манера
Q204P__bottom,Q206P__bottom,0.6707412877478554,3_личное_содержание
Q204P__bottom,Q207P__bottom,0.6195834398886142,3_личное_содержание
Q204P__top,Q205P__top,0.5089888786858484,4_тон_манера
Q204P__top,Q206P__top,0.752952655865672,2_группа_демография
Q204P__top,Q207P__top,0.7002905770029058,2_группа_демография
Q204P__top,Q208P__top,0.551246930865851,4_тон_манера
Q205P__bottom,Q206P__bottom,0.6046378848434275,4_тон_манера
Q205P__bottom,Q207P__bottom,0.6160241874527589,4_тон_манера
Q205P__bottom,Q209P__bottom,0.5656547349343,2_группа_демография
Q205P__bottom,Q210P__bottom,0.5728845949676187,2_группа_демография
Q205P__bottom,Q211P__bottom,0.5895226906844189,2_группа_демография
Q205P__bottom,Q212P__bottom,0.5693563490521034,2_группа_демография
Q205P__bottom,Q214P__bottom,0.5825768866007316,2_группа_демография
Q205P__bottom,Q215P__bottom,0.5773332075115599,2_группа_демография
Q205P__bottom,Q216P__bottom,0.5620891490319676,1_среда_страна
Q205P__bottom,Q217P__bottom,0.6031855601574884,2_группа_демография
Q205P__bottom,Q218P__bottom,0.5761724627090229,1_среда_страна
Q205P__bottom,Q219P__bottom,0.5427031984409033,2_группа_демография
Q205P__bottom,Q220P__bottom,0.514157452822346,4_тон_манера
Q205P__bottom,Q244__top,0.5305231582010701,4_тон_манера
Q205P__bottom,Q254P__top,0.5369401795924489,4_тон_манера
Q205P__top,Q206P__top,0.5734160679294579,3_личное_содержание
Q205P__top,Q207P__top,0.5279395336676729,4_тон_манера
Q206P__bottom,Q207P__bottom,0.7440525253673649,3_личное_содержание
Q206P__top,Q207P__top,0.778727191811304,2_группа_демография
Q206P__top,Q208P__top,0.5471710411958978,4_тон_манера
Q206P__top,Q242__bottom,0.5450959416995387,4_тон_манера
Q207P__top,Q208P__top,0.5765400483710343,3_личное_содержание
Q209P__bottom,Q210P__bottom,0.6486871995351049,1_среда_страна
Q209P__bottom,Q211P__bottom,0.6987543943405234,1_среда_страна
Q209P__bottom,Q212P__bottom,0.6268909340949963,2_группа_демография
Q209P__bottom,Q213P__bottom,0.615948556272832,4_тон_манера
Q209P__bottom,Q214P__bottom,0.6620872777649504,1_среда_страна
Q209P__bottom,Q215P__bottom,0.6130679883470168,1_среда_страна
Q209P__bottom,Q216P__bottom,0.6634826446679692,1_среда_страна
Q209P__bottom,Q217P__bottom,0.6660922130604237,2_группа_демография
Q209P__bottom,Q218P__bottom,0.6550379198266523,1_среда_страна
Q209P__bottom,Q219P__bottom,0.5573391846633561,4_тон_манера
Q209P__bottom,Q220P__bottom,0.5037935250473143,4_тон_манера
Q209P__bottom,Q254P__top,0.5050056882821388,4_тон_манера
Q209P__middle,Q211P__middle,0.5129760182249177,3_личное_содержание
Q209P__middle,Q218P__middle,0.5086689884918232,4_тон_манера
Q209P__top,Q216P__top,0.5308753120268446,3_личное_содержание
Q209P__top,Q217P__top,0.5257094090036271,3_личное_содержание
Q210P__bottom,Q211P__bottom,0.7159523517131279,2_группа_демография
Q210P__bottom,Q212P__bottom,0.8357294947824098,3_личное_содержание
Q210P__bottom,Q213P__bottom,0.5257686469695365,4_тон_манера
Q210P__bottom,Q214P__bottom,0.6312502211684773,2_группа_демография
Q210P__bottom,Q215P__bottom,0.7707189398931108,3_личное_содержание
Q210P__bottom,Q216P__bottom,0.6055790273824886,1_среда_страна
Q210P__bottom,Q217P__bottom,0.6042724361477778,2_группа_демография
Q210P__bottom,Q218P__bottom,0.7534770444618883,1_среда_страна
Q210P__bottom,Q219P__bottom,0.7654661181401847,3_личное_содержание
Q210P__bottom,Q220P__bottom,0.7187748271607025,4_тон_манера
Q210P__middle,Q211P__middle,0.547829068353957,3_личное_содержание
Q210P__middle,Q212P__middle,0.6028955923489832,3_личное_содержание
Q211P__bottom,Q212P__bottom,0.746574263663569,2_группа_демография
Q211P__bottom,Q213P__bottom,0.5772054032923598,4_тон_манера
Q211P__bottom,Q214P__bottom,0.6809209810450262,1_среда_страна
Q211P__bottom,Q215P__bottom,0.6861340021497672,2_группа_демография
Q211P__bottom,Q216P__bottom,0.6583012841405385,1_среда_страна
Q211P__bottom,Q217P__bottom,0.6561538647869584,2_группа_демография
Q211P__bottom,Q218P__bottom,0.6819172583464618,1_среда_страна
Q211P__bottom,Q219P__bottom,0.6391384473623589,2_группа_демография
Q211P__bottom,Q220P__bottom,0.5965678157458979,4_тон_манера
Q211P__middle,Q212P__middle,0.5995104266724507,3_личное_содержание
Q211P__middle,Q214P__middle,0.5360223470546704,3_личное_содержание
Q212P__bottom,Q213P__bottom,0.52320073256203,4_тон_манера
Q212P__bottom,Q214P__bottom,0.6192038958289223,2_группа_демография
Q212P__bottom,Q215P__bottom,0.7679468838267122,3_личное_содержание
Q212P__bottom,Q216P__bottom,0.5951776649746193,2_группа_демография
Q212P__bottom,Q217P__bottom,0.5983047544816835,4_тон_манера
Q212P__bottom,Q218P__bottom,0.7365513639468081,2_группа_демография
Q212P__bottom,Q219P__bottom,0.7581599799494881,3_личное_содержание
Q212P__bottom,Q220P__bottom,0.7255458992418766,4_тон_манера
Q212P__middle,Q215P__middle,0.5024185488706776,3_личное_содержание
Q213P__bottom,Q214P__bottom,0.6228773854416638,4_тон_манера
Q213P__bottom,Q215P__bottom,0.5501050105010501,4_тон_манера
Q213P__bottom,Q216P__bottom,0.5976407660346721,4_тон_манера
Q213P__bottom,Q217P__bottom,0.592303842810862,4_тон_манера
Q213P__bottom,Q218P__bottom,0.5300831215814634,4_тон_манера
Q214P__bottom,Q215P__bottom,0.6791985127039868,2_группа_демография
Q214P__bottom,Q216P__bottom,0.6975456895171436,1_среда_страна
Q214P__bottom,Q217P__bottom,0.6775344770450432,2_группа_демография
Q214P__bottom,Q218P__bottom,0.6530510961505265,1_среда_страна
Q214P__bottom,Q219P__bottom,0.6059396056900425,2_группа_демография
Q214P__bottom,Q220P__bottom,0.5589465582438176,4_тон_манера
Q215P__bottom,Q216P__bottom,0.686216953969263,1_среда_страна
Q215P__bottom,Q217P__bottom,0.6361323155216285,2_группа_демография
Q215P__bottom,Q218P__bottom,0.7634585042600189,1_среда_страна
Q215P__bottom,Q219P__bottom,0.7987414054306025,3_личное_содержание
Q215P__bottom,Q220P__bottom,0.7285682627891515,4_тон_манера
Q215P__middle,Q216P__middle,0.5530421529699595,4_тон_манера
Q215P__middle,Q219P__middle,0.5771040915836336,3_личное_содержание
Q216P__bottom,Q217P__bottom,0.6911025094135924,1_среда_страна
Q216P__bottom,Q218P__bottom,0.6276119081469993,1_среда_страна
Q216P__bottom,Q219P__bottom,0.6197685114211252,4_тон_манера
Q216P__bottom,Q220P__bottom,0.5482181866693348,4_тон_манера
Q216P__top,Q217P__top,0.5463285969539692,3_личное_содержание
Q217P__bottom,Q218P__bottom,0.6935279596436621,2_группа_демография
Q217P__bottom,Q219P__bottom,0.636464660011879,4_тон_манера
Q217P__bottom,Q220P__bottom,0.5689669566378922,4_тон_манера
Q217P__middle,Q218P__middle,0.5342460018420833,3_личное_содержание
Q218P__bottom,Q219P__bottom,0.7709139195196583,2_группа_демография
Q218P__bottom,Q220P__bottom,0.6996709090298533,4_тон_манера
Q218P__bottom,Q254P__top,0.6302769676196964,4_тон_манера
Q218P__bottom,Q255P__top,0.5667930981561465,4_тон_манера
Q218P__middle,Q219P__middle,0.5409756953584277,3_личное_содержание
Q219P__bottom,Q220P__bottom,0.8229745466644485,3_личное_содержание
Q219P__middle,Q220P__middle,0.5647520997019778,3_личное_содержание
Q221P__bottom,Q222P__bottom,0.7506949623703302,3_личное_содержание
Q221P__middle,Q222P__middle,0.6795849021948756,3_личное_содержание
Q221P__top,Q222P__top,0.8795809587045131,2_группа_демография
Q221P__top,Q234P__top,0.6556941911485888,3_личное_содержание
Q221P__top,Q238P__top,0.5426744955010921,3_личное_содержание
Q221P__top,Q254P__top,0.6360294817833813,3_личное_содержание
Q222P__top,Q234P__top,0.6969836111896016,3_личное_содержание
Q222P__top,Q238P__top,0.5418101054969462,4_тон_манера
Q224P__bottom,Q229P__bottom,0.6276809134392841,3_личное_содержание
Q224P__bottom,Q253P__bottom,0.5023911634938756,4_тон_манера
Q224P__middle,Q229P__middle,0.5170717011448082,4_тон_манера
Q224P__top,Q229P__top,0.5585229367020742,3_личное_содержание
Q224P__top,Q231P__bottom,0.5097071758017805,4_тон_манера
Q224P__top,Q232P__top,0.5529595533251355,3_личное_содержание
Q224P__top,Q233P__top,0.5013818057494516,4_тон_манера
Q224P__top,Q251__top,0.5164555287268878,4_тон_манера
Q225P__bottom,Q231P__bottom,0.5135969466505768,4_тон_манера
Q226P__bottom,Q227P__bottom,0.5760445261540786,3_личное_содержание
Q226P__bottom,Q230P__bottom,0.5724633704658948,3_личное_содержание
Q226P__bottom,Q231P__bottom,0.5143842842072249,4_тон_манера
Q227P__bottom,Q230P__bottom,0.7253128484698302,1_среда_страна
Q227P__bottom,Q231P__bottom,0.61214419407375,1_среда_страна
Q227P__bottom,Q235P__bottom,0.5472638036809816,4_тон_манера
Q227P__bottom,Q253P__middle,0.5132575757575758,4_тон_манера
Q227P__top,Q230P__top,0.6299243348791799,3_личное_содержание
Q228P__bottom,Q229P__bottom,0.58193265176457,3_личное_содержание
